wavelength,absorbance
464,6221.60773939862
465,6449.39059264055
466,3125.1314009628404
467,1758.7104168154183
468,4560.323866382962
469,5690.232444432004
470,6931.2068191455255
471,7918.660613938817
472,7883.367936714378
473,5958.614788266823
474,2772.2180249082376
475,2225.624543247817
476,845.00783654509
477,1566.777484752136
478,3565.8142227197386
479,3174.139232777219
480,3337.4756554948617
481,3300.848193960046
482,-331.2120864179742
483,149.47817477598437
484,841.3184839404712
485,2890.594313129288
486,2682.491838622758
487,4593.389880867457
488,4942.423528700514
489,6420.852145123528
490,7777.3320071585695
491,5631.430696038595
492,3674.5087590562907
493,1758.713519910656
494,1330.0097805518453
495,2050.5871178828456
496,5054.581464834919
497,6294.5978538476265
498,4658.233315263271
499,3975.4261930398934
500,3082.7253994068233
